price_usd,brand,model_family,condition_score,release_year,cpu_brand,cpu_family,cpu_generation,cpu_suffix,processor_speed_ghz,gpu_vendor,gpu,ram_gb,storage_type,ssd_gb,hdd_gb,storage_capacity_gb,has_dual_storage,screen_size_inch,resolution_width,resolution_height,os,has_touchscreen,has_backlit_keyboard,has_bluetooth,has_webcam,has_wifi
40,acer,other,1,-1,intel,celeron,unknown,unknown,-1,unknown,Unknown,2,ssd,16,0,16,0,11.5,1366,768,chrome_os,0,0,0,1,1
294.98,lenovo,thinkpad,3,-1,intel,core_i5,intel_7,unknown,3.1,unknown,Unknown,-1,ssd,128,0,128,0,14,1920,1080,windows,0,1,1,0,1
399.99,dell,latitude,2,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,16,ssd,512,0,512,0,13,1920,1280,windows,1,1,1,1,1
218.88,hp,other,2,-1,amd,athlon,unknown,unknown,2.4,amd,AMD Radeon Graphics,4,ssd,128,0,128,0,14,1366,768,windows,0,0,1,1,1
200,dell,inspiron,3,-1,intel,core_i7,intel_6,unknown,2.5,intel,Intel HD Graphics 520,8,hdd,0,1024,1024,0,15.6,1366,768,unknown,0,1,1,1,1
199.99,hp,probook,3,-1,intel,core_i5,intel_7,U,2.5,unknown,Unknown,8,ssd,256,0,256,0,15.6,-1,-1,unknown,0,0,0,1,1
89.99,hp,other,3,-1,amd,other,unknown,unknown,-1,amd,AMD Radeon Graphics,4,emmc,0,0,64,0,14,1366,768,chrome_os,0,0,1,0,0
175,lenovo,thinkpad,3,-1,intel,core_i7,intel_6,unknown,2.5,unknown,Unknown,16,ssd,256,0,256,0,14,-1,-1,windows,0,1,0,0,0
314.32,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
402.96,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,1
234.69,dell,latitude,3,2019,other,other,unknown,unknown,1.6,intel,Intel UHD Graphics 620,8,ssd,512,0,512,0,14,1366,768,windows,0,0,1,0,1
375.8,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,1.99,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,1,1,1
574.59,lenovo,thinkpad,3,-1,intel,core_i3,intel_7,unknown,3,intel,Intel HD Graphics 620,-1,hybrid,128,512,640,1,15.6,1920,1080,windows,0,0,1,1,1
334.64,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
337.78,fujitsu,lifebook,3,-1,intel,core_i5,intel_6,unknown,2.3,intel,Intel HD Graphics 520,-1,ssd,256,0,256,0,13.3,1366,768,windows,0,0,1,1,1
344.88,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
323.98,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
2729.53,simpletek,other,4,-1,intel,core_i7,intel_8,U,1.99,intel,Intel UHD Graphics 620,-1,ssd,4096,0,4096,0,14,1920,1080,windows,0,0,1,1,1
2148.37,simpletek,other,4,-1,intel,core_i7,intel_8,U,1.8,intel,Intel UHD Graphics 620,-1,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,1,1
2331.02,simpletek,other,4,-1,intel,core_i7,intel_8,U,1.8,intel,Intel UHD Graphics 620,-1,ssd,2048,0,2048,0,14,1920,1080,windows,0,0,1,1,1
399.9,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,128,0,128,0,12.5,1920,1080,windows,1,0,1,1,1
329,dell,precision,2,2016,intel,core_i7,intel_6,unknown,2.7,nvidia,NVIDIA Quadro M1000M,16,ssd,512,0,512,0,15.6,3840,2160,windows,1,1,1,1,0
250,microsoft,surface_book,2,-1,intel,core_i7,intel_6,unknown,2.6,nvidia,NVIDIA GeForce Graphics,16,ssd,512,0,512,0,13.5,3000,2000,windows,1,1,1,1,1
89,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.4,intel,Intel HD Graphics 520,8,ssd,128,0,128,0,12.5,1366,768,windows,0,1,1,1,1
281.84,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
80,gateway,other,2,2021,intel,celeron,unknown,unknown,1.1,intel,Intel HD Graphics,4,emmc,0,0,64,0,11.6,1366,768,windows,1,0,1,1,1
694.99,dell,latitude,4,-1,intel,core_i5,intel_13,U,-1,unknown,Unknown,16,ssd,256,0,256,0,-1,1920,1080,windows,0,0,0,0,0
455,dell,latitude,3,-1,intel,core_i7,intel_6,unknown,2.7,unknown,Unknown,-1,ssd,-1,0,-1,-1,15.6,1920,1080,windows,0,1,1,1,1
374.49,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,-1,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
125,dell,inspiron,3,-1,intel,other,unknown,unknown,2.16,unknown,Unknown,2,ssd,128,0,128,0,17,-1,-1,windows,0,0,0,0,0
24.99,hp,elitebook,2,-1,intel,core_i5,intel_6,unknown,2.3,intel,Intel HD Graphics 520,8,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,0,0
119,lenovo,thinkpad,3,-1,intel,core_i5,intel_4,M,1.9,intel,Intel HD Graphics,8,ssd,256,0,256,0,14,1600,900,windows,0,0,0,1,1
48.99,acer,chromebook,4,2018,intel,celeron,unknown,unknown,2.16,intel,Intel HD Graphics,4,ssd,16,0,16,0,11.6,1024,480,chrome_os,0,0,1,1,1
539,msi,other,3,-1,intel,core_i7,intel_11,G7,2.8,nvidia,NVIDIA GeForce MX 450,16,ssd,512,0,512,0,14,-1,-1,windows,0,0,0,0,0
120,acer,chromebook,1,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,11.6,-1,-1,chrome_os,0,0,1,1,1
85.99,asus,chromebook,3,-1,intel,celeron,unknown,unknown,-1,unknown,Unknown,4,emmc,0,0,32,0,11.6,-1,-1,chrome_os,0,0,0,0,0
28.5,asus,other,1,-1,intel,atom,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,11.6,-1,-1,unknown,0,0,0,0,0
89.95,acer,aspire,3,-1,intel,core_i5,intel_3,unknown,1.8,unknown,Unknown,6,hdd,0,512,512,0,14,-1,-1,unknown,0,0,0,0,0
1249.99,dell,latitude,4,2022,intel,core_i5,intel_11,unknown,2.4,intel,Intel Iris Xe Graphics,8,ssd,256,0,256,0,14,1920,1080,windows,0,0,0,0,0
313.47,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,1,0,1
395.91,lenovo,thinkpad,3,-1,intel,core_i5,intel_7,unknown,3.1,unknown,Unknown,-1,ssd,512,0,512,0,14,1920,1080,windows,0,1,1,0,1
294.7,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,-1,intel,Intel HD Graphics 4000,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
333.58,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,0,1
314.32,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
569,hp,other,2,2018,intel,core_i5,intel_8,unknown,1.6,unknown,Unknown,4,hdd,0,1024,1024,0,15.6,-1,-1,windows,1,0,1,1,0
819.99,dell,other,4,2022,intel,core_i7,intel_12,unknown,2.3,nvidia,NVIDIA GeForce RTX 3060,16,ssd,1024,0,1024,0,16,2560,1600,windows,0,1,1,1,1
45,hp,other,1,-1,intel,atom,unknown,unknown,-1,unknown,Unknown,2,ssd,32,0,32,0,10.1,1280,800,windows,1,0,0,0,0
306.99,dell,latitude,4,2018,intel,core_i7,intel_8,unknown,1.9,intel,Intel UHD Graphics 620,16,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,1,1,1
199.99,dell,latitude,3,-1,intel,core_i3,intel_1,unknown,3.3,unknown,Integrated Graphics,8,hdd,0,512,512,0,14.1,-1,-1,windows,0,0,0,0,1
834.51,hp,zbook,3,-1,intel,core_i7,unknown,unknown,3.8,nvidia,NVIDIA Quadro K1100M,32,hybrid,1024,2048,3072,1,15.6,1920,1080,windows,0,1,1,1,0
449.99,hp,elitebook,3,-1,intel,core_i7,intel_8,unknown,1.9,intel,Intel UHD Graphics 620,32,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,0,0,0
490.8,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,256,0,256,0,12.5,1920,1080,windows,1,1,1,1,1
171.48,lenovo,thinkpad,3,-1,intel,core_i5,unknown,unknown,2.4,unknown,Unknown,8,ssd,256,0,256,0,14,-1,-1,windows,0,0,0,0,0
1171.5,lenovo,thinkpad,5,2022,intel,core_i5,intel_12,unknown,4.4,intel,Intel Iris Xe Graphics,8,ssd,256,0,256,0,16,1920,1200,windows,0,0,1,0,1
289.3,dell,probook,3,-1,intel,core_i7,intel_8,U,-1,unknown,Unknown,24,nvme_ssd,256,0,256,0,15.6,-1,-1,windows,0,1,0,0,0
299.99,hp,pavilion,2,-1,intel,pentium,unknown,unknown,2,unknown,Unknown,4,hdd,0,512,512,0,11.6,-1,-1,windows,0,0,0,0,0
229.99,hp,spectre,3,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,1,0,0,1,0
59.99,dell,latitude,1,-1,intel,core_i5,unknown,unknown,2,unknown,Unknown,8,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,1,1
592.99,hp,spectre,1,2020,intel,core_i7,intel_10,unknown,1.8,nvidia,NVIDIA GeForce MX 250,16,ssd,512,0,512,0,15.6,3840,2160,windows,1,0,1,1,1
69.99,toshiba,satellite,3,-1,intel,core_i5,intel_1,unknown,2.53,unknown,Unknown,8,hdd,0,512,512,0,15,-1,-1,windows,0,0,0,1,1
169,dell,latitude,3,2018,intel,core_i5,intel_8,unknown,-1,intel,Intel HD Graphics,-1,unknown,-1,-1,512,-1,14,-1,-1,windows,0,0,0,1,0
49,dell,chromebook,2,-1,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics,4,emmc,0,0,-1,-1,11.6,1366,768,chrome_os,0,0,1,0,0
383.06,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,1
249,dell,inspiron,4,-1,intel,core_i5,intel_10,G1,1.2,intel,Intel UHD Graphics,8,ssd,256,0,256,0,15.6,1366,768,windows,0,0,1,1,1
280,lenovo,thinkpad,3,2020,intel,core_i7,intel_10,unknown,1.8,intel,Intel UHD Graphics,8,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,1,1
389,hp,probook,3,2020,intel,core_i7,intel_11,G7,2.8,intel,Intel Iris Xe Graphics,16,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,1,1,1
489.99,lenovo,ideapad,6,2022,intel,core_i5,intel_11,unknown,-1,intel,Intel Integrated Graphics,8,ssd,512,0,512,0,14,1920,1080,windows,0,0,1,1,1
40,dell,chromebook,2,-1,intel,celeron,unknown,unknown,1.4,unknown,Unknown,4,ssd,16,0,16,0,11.6,-1,-1,chrome_os,0,0,1,1,1
96.95,hp,probook,3,-1,intel,core_i5,intel_6,unknown,2.4,unknown,Unknown,4,ssd,128,0,128,0,14,-1,-1,unknown,0,0,0,0,0
344.66,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
325.79,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,128,0,128,0,14,1920,1080,windows,0,1,1,0,1
464.98,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.3,intel,Intel HD Graphics 520,-1,ssd,512,0,512,0,12.5,1920,1080,windows,1,0,1,1,1
1135.12,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,-1,intel,Intel HD Graphics 520,-1,ssd,2048,0,2048,0,14,-1,-1,windows,0,0,0,0,0
394.85,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,512,0,512,0,14,1920,1080,windows,0,1,1,0,1
472.28,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,0,0,1
420.97,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,128,0,128,0,12.5,1920,1080,windows,1,1,1,1,1
2186.69,simpletek,other,4,-1,intel,core_i7,intel_8,U,1.99,intel,Intel UHD Graphics 620,-1,ssd,512,0,512,0,14,1920,1080,windows,0,0,1,1,1
324.09,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
395.91,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,1
303.06,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,1,0,1
54.99,toshiba,portege,1,-1,intel,core_i5,intel_2,unknown,1.7,unknown,Unknown,4,unknown,-1,-1,-1,-1,13.3,1366,768,unknown,0,0,0,0,0
399.99,lenovo,thinkpad,4,-1,intel,core_i7,intel_10,U,1.8,unknown,Unknown,-1,ssd,-1,0,-1,-1,14,1920,1080,windows,0,0,0,0,0
25,samsung,chromebook,2,2012,other,other,unknown,unknown,1.7,intel,Intel HD Graphics,2,emmc,0,0,16,0,11.6,1366,768,chrome_os,0,0,1,1,1
549,apple,other,3,2019,intel,core_i7,intel_8,unknown,-1,intel,Intel Iris Plus Graphics 655,16,ssd,1024,0,1024,0,13.3,2560,1600,macos,0,0,0,0,0
489.99,asus,other,6,-1,amd,ryzen_5,unknown,unknown,4.3,unknown,Unknown,8,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,0,1,0
303.06,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
85,dell,latitude,3,2012,intel,core_i7,intel_2,unknown,2.2,nvidia,NVIDIA GeForce 4200M,8,ssd,128,0,128,0,15.6,1366,768,windows,0,1,1,1,1
49.99,acer,chromebook,3,-1,intel,celeron,unknown,unknown,1.1,intel,Intel UHD Graphics 600,4,emmc,0,0,32,0,14,-1,-1,chrome_os,0,0,0,0,0
329,dell,xps,4,-1,intel,core_i5,intel_7,U,2.4,intel,Intel Iris Plus Graphics 640,8,ssd,256,0,256,0,13.3,1920,1080,windows,0,1,1,1,1
205,hp,elitebook,3,-1,intel,core_i7,intel_7,U,-1,unknown,Unknown,16,ssd,512,0,512,0,14,-1,-1,unknown,0,0,0,0,0
656.51,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,1024,0,1024,0,12.5,1920,1080,windows,1,1,1,1,1
32.99,samsung,chromebook,3,2016,intel,celeron,unknown,unknown,2.5,intel,Intel HD Graphics,4,ssd,16,0,16,0,11.6,1366,768,chrome_os,0,1,1,1,1
184.31,hp,other,3,2020,amd,amd_a_series,unknown,unknown,2.3,unknown,Unknown,4,hdd,0,512,512,0,15.6,1366,768,windows,0,0,1,0,0
89.99,hp,other,6,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,0,0
100,samsung,ativ,3,-1,intel,core_i5,intel_3,unknown,2.6,unknown,Unknown,6,hdd,0,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,0,0
1616.9,asus,other,6,-1,intel,core_i7,intel_12,H,-1,intel,Intel Iris Xe Graphics,-1,unknown,-1,-1,-1,-1,16,-1,-1,windows,0,0,0,0,0
35,acer,chromebook,2,-1,intel,celeron,unknown,unknown,2,unknown,Unknown,2,hdd,0,16,16,0,11.6,-1,-1,chrome_os,0,0,0,0,0
139.99,dell,inspiron,3,-1,intel,pentium,unknown,unknown,2.66,nvidia,NVIDIA GeForce FX 5200,0.5,hdd,0,16,16,0,15,-1,-1,windows,0,0,0,0,0
115,dell,chromebook,3,2016,intel,core_i5,intel_5,U,2.3,intel,Intel HD Graphics 5300,8,ssd,32,0,32,0,13.3,1920,1080,chrome_os,0,0,1,1,1
395.91,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,1
423.39,fujitsu,lifebook,3,-1,intel,core_i5,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,128,0,128,0,15.6,1366,768,windows,0,0,1,0,1
442.85,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,256,0,256,0,12.5,1920,1080,windows,1,0,1,1,1
87.99,lenovo,thinkpad,1,-1,intel,core_i7,intel_5,unknown,2.4,amd,AMD Radeon R7 M260,8,unknown,-1,-1,-1,-1,15.6,1920,1080,unknown,0,0,1,1,1
164.99,dell,latitude,3,2019,intel,core_i5,intel_8,unknown,1.7,intel,Intel UHD Graphics 620,8,ssd,128,0,128,0,14,1366,768,windows,0,0,0,1,0
219,lenovo,thinkpad,3,-1,intel,core_i5,intel_8,unknown,1.7,unknown,Unknown,8,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,1
99.99,dell,latitude,3,-1,intel,core_2,unknown,unknown,2,intel,Intel GMA 965,2,hdd,0,256,256,0,15.4,-1,-1,windows,0,0,0,0,0
296.71,dell,inspiron,3,-1,intel,core_i5,intel_11,G7,4.2,unknown,Unknown,8,ssd,512,0,512,0,15.6,1920,1080,windows,0,1,1,1,1
299,sgin,other,6,-1,intel,celeron,unknown,unknown,2.4,unknown,Unknown,24,ssd,1024,0,1024,0,15.6,1920,1080,windows,0,0,1,0,1
699.95,hp,envy,5,2022,intel,core_i7,intel_12,unknown,4.6,intel,Intel Arc A370M,16,ssd,1024,0,1024,0,16,2560,1600,windows,0,1,1,1,0
49.99,acer,other,3,2017,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics,4,emmc,0,0,32,0,14,-1,-1,chrome_os,0,0,0,0,0
263.95,dell,latitude,3,-1,intel,core_i7,intel_6,U,2.6,intel,Intel HD Graphics 520,16,nvme_ssd,256,0,256,0,14,2560,1440,windows,1,0,0,1,1
199,dell,latitude,3,-1,intel,core_i5,intel_8,U,1.6,unknown,Unknown,16,ssd,256,0,256,0,14,1920,1080,windows,0,0,0,0,0
249,dell,latitude,3,-1,intel,core_i7,intel_8,U,1.9,unknown,Unknown,16,nvme_ssd,512,0,512,0,13.3,1920,1080,windows,0,0,0,0,0
239,dell,latitude,3,-1,intel,core_i7,intel_8,U,1.9,unknown,Unknown,16,nvme_ssd,512,0,512,0,13.3,1920,1080,windows,0,0,0,0,0
329,dell,latitude,3,-1,intel,core_i7,intel_10,U,1.8,unknown,Unknown,16,nvme_ssd,256,0,256,0,14,1920,1080,windows,0,0,0,0,0
59.99,lenovo,ideapad,1,-1,intel,core_i3,intel_6,unknown,2.3,intel,Intel HD Graphics 520,12,unknown,-1,-1,-1,-1,15.6,1366,768,unknown,0,0,1,1,1
199.99,hp,elitebook,3,-1,intel,core_i7,intel_6,unknown,2.6,intel,Intel HD Graphics,16,ssd,512,0,512,0,14,2560,1440,windows,0,0,0,1,0
175,lenovo,other,2,2020,mediatek,mediatek,unknown,unknown,2,unknown,Integrated Graphics,4,ssd,128,0,128,0,10.1,1920,1200,chrome_os,1,0,1,1,1
283.94,hp,zbook,3,-1,intel,core_i7,intel_6,U,2.5,amd,AMD FirePro W4190M,16,nvme_ssd,256,0,256,0,15.6,1920,1080,windows,0,1,1,1,1
444,hp,pavilion,5,2022,amd,ryzen_5,amd_5000,U,2.3,amd,AMD Radeon Graphics,16,ssd,512,0,512,0,13.3,1920,1200,windows,0,1,1,1,1
55,acer,other,3,-1,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics,4,emmc,0,0,32,0,14,-1,-1,chrome_os,0,0,1,1,1
439,asus,vivobook,2,-1,amd,ryzen_5,unknown,unknown,3,unknown,Unknown,8,ssd,256,0,256,0,15.6,1920,1080,windows,0,1,1,1,1
149,lenovo,thinkpad,3,2016,intel,core_i5,intel_6,U,2.3,intel,Intel HD Graphics,8,ssd,512,0,512,0,15.6,1366,768,windows,0,0,1,1,1
159.99,lenovo,thinkpad,3,-1,intel,core_i7,intel_7,U,2.3,unknown,Unknown,8,ssd,256,0,256,0,12.5,-1,-1,windows,1,0,0,1,0
365,hp,probook,4,-1,intel,core_i7,intel_8,unknown,1.8,intel,Intel UHD Graphics 620,32,ssd,1024,0,1024,0,15.6,-1,-1,windows,0,0,1,1,1
106.95,hp,elitebook,3,-1,intel,core_i7,intel_3,unknown,-1,unknown,Unknown,4,hdd,0,512,512,0,14,1366,768,windows,0,0,0,0,0
528.88,asus,vivobook,5,2022,intel,core_i5,intel_12,unknown,2.5,intel,Intel Iris Xe Graphics,8,ssd,512,0,512,0,14,2880,1800,windows,0,0,1,1,1
239,dell,precision,2,2016,intel,core_i7,intel_6,unknown,2.7,nvidia,NVIDIA Quadro M1000M,16,ssd,512,0,512,0,15.6,3840,2160,windows,1,1,1,1,0
203.72,samsung,galaxy_book,2,2021,qualcomm,snapdragon,unknown,unknown,3.2,intel,Intel UHD Graphics,4,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,1,1
239.98,hp,elitebook,3,-1,amd,ryzen_7,unknown,unknown,2.3,amd,AMD Radeon RX Vega 10,32,ssd,512,0,512,0,14,1920,1080,windows,0,1,1,1,1
44,dell,chromebook,3,-1,intel,celeron,unknown,unknown,-1,unknown,Unknown,4,ssd,16,0,16,0,11.6,-1,-1,chrome_os,0,0,0,0,1
288,dell,latitude,3,-1,intel,core_i7,unknown,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,512,0,512,0,12.5,-1,-1,windows,1,0,0,0,1
64.99,acer,chromebook,4,2018,other,other,unknown,unknown,-1,unknown,Unknown,4,emmc,0,0,32,0,9.7,1536,2048,chrome_os,1,0,1,1,1
824.99,dell,other,3,2020,intel,core_i7,intel_8,U,1.9,amd,AMD Radeon RX 540,16,ssd,1024,0,1024,0,14,1920,1080,windows,1,1,1,1,1
799.95,dell,other,3,-1,intel,core_i7,intel_8,unknown,3.1,amd,AMD Radeon Graphics,16,ssd,1024,0,1024,0,15.6,1920,1080,windows,1,1,1,1,1
41,acer,other,2,-1,intel,celeron,unknown,unknown,2.48,intel,Intel HD Graphics 400,4,emmc,0,0,-1,-1,11.6,1366,768,chrome_os,1,0,0,0,0
129.95,dell,latitude,2,2017,intel,core_i7,intel_6,unknown,2.6,intel,Intel HD Graphics 520,8,ssd,256,0,256,0,12.5,1920,1080,windows,1,1,1,1,1
159,dell,latitude,3,-1,intel,core_i7,intel_8,unknown,1.9,unknown,Unknown,8,ssd,256,0,256,0,12.5,-1,-1,windows,0,1,1,1,0
65.99,acer,aspire,3,-1,amd,amd_a_series,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,1366,768,windows,0,0,0,0,0
89.99,lenovo,other,3,-1,intel,celeron,unknown,unknown,1.1,intel,Intel HD Graphics 500,-1,emmc,0,0,32,0,11.6,1366,768,chrome_os,0,0,1,1,1
90,dell,latitude,3,-1,intel,core_i7,unknown,unknown,2.6,unknown,Unknown,8,ssd,128,0,128,0,15.6,-1,-1,windows,0,0,0,0,0
199.99,hp,elitebook,4,-1,intel,core_i7,intel_8,unknown,1.8,intel,Intel HD Graphics 620,16,ssd,256,0,256,0,15.6,1920,1080,windows,0,1,1,1,1
94.99,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.4,unknown,Unknown,8,ssd,256,0,256,0,12.5,1366,768,unknown,0,0,1,1,1
220,lenovo,thinkpad,3,-1,intel,core_i5,intel_8,unknown,1.6,intel,Intel UHD Graphics 620,16,ssd,512,0,512,0,14,1920,1080,windows,0,0,1,1,0
114.95,lenovo,thinkpad,3,-1,intel,core_i5,intel_8,unknown,1.7,unknown,Unknown,8,unknown,-1,-1,-1,-1,14,1920,1080,unknown,1,1,0,0,1
81.99,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.4,intel,Intel HD Graphics 520,8,ssd,256,0,256,0,14,1366,768,windows,0,1,0,0,1
338.75,lenovo,ideapad,6,2023,intel,core_i3,intel_11,unknown,-1,intel,Intel UHD Graphics,8,ssd,256,0,256,0,15.6,1920,1080,windows,1,0,0,1,1
331.05,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,-1,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
348.02,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,1
467.43,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,1,0,1
281.82,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
323.84,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
423.39,fujitsu,lifebook,3,-1,intel,core_i5,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,128,0,128,0,15.6,1366,768,windows,0,0,1,0,1
334.64,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
68,lenovo,thinkpad,6,-1,intel,core_i7,intel_4,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,0,0
329.99,lenovo,thinkpad,3,-1,intel,core_i7,intel_8,unknown,-1,unknown,Unknown,16,ssd,512,0,512,0,15.6,-1,-1,unknown,0,0,0,0,0
299.99,hp,envy,3,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,1920,1080,unknown,1,0,0,1,0
175,dell,latitude,3,-1,intel,core_i5,intel_7,unknown,2.6,intel,Intel HD Graphics,16,ssd,256,0,256,0,12.5,1366,768,windows,1,1,1,1,1
